alert_id,timestamp,user,ip,country,severity,reason,event_type,mitre_id,mitre_technique,attempt_count,risk_score,ml_label,priority_score,recommended_action
SOC-F123188F,2026-05-26 02:13:57,jane.smith,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7,16.41,NORMAL,49.85,Block IP immediately + Reset user password + Enable MFA
SOC-5FA8B823,2026-05-26 00:11:33,guest,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,16.42,NORMAL,49.85,Block IP + Force password reset for all targeted users
SOC-4715FCB2,2026-05-26 02:29:51,jane.smith,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,7,16.41,NORMAL,49.85,Block IP immediately + Reset user password + Enable MFA
SOC-DB32C018,2026-05-26 00:02:44,guest,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,16.42,NORMAL,49.85,Block IP + Force password reset for all targeted users
SOC-66D81537,2026-05-26 00:38:01,hr.user,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,16.4,NORMAL,49.84,Block IP + Force password reset for all targeted users
SOC-814613A0,2026-05-26 00:29:27,hr.user,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,16.4,NORMAL,49.84,Block IP + Force password reset for all targeted users
SOC-767E1F73,2026-05-26 00:15:26,hr.user,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,16.4,NORMAL,49.84,Block IP + Force password reset for all targeted users
SOC-46C6C787,2026-05-26 00:57:33,hr.user,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,16.4,NORMAL,49.84,Block IP + Force password reset for all targeted users
SOC-128CB1FA,2026-05-26 00:50:45,jane.smith,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,1,16.37,NORMAL,49.82,Block IP immediately + Reset user password + Enable MFA
SOC-17F2F9C2,2026-05-26 00:23:03,jane.smith,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,16.37,NORMAL,49.82,Block IP + Force password reset for all targeted users
SOC-EFE489A7,2026-05-26 01:12:45,john.doe,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,6,16.34,NORMAL,49.8,Block IP immediately + Reset user password + Enable MFA
SOC-D86EC7A9,2026-05-26 02:16:01,guest,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,9,16.33,NORMAL,49.8,Block IP immediately + Reset user password + Enable MFA
SOC-DACC681A,2026-05-26 01:06:43,john.doe,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2,16.29,NORMAL,49.77,Block IP immediately + Reset user password + Enable MFA
SOC-2802C03D,2026-05-26 02:01:14,deekshitha,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,16.25,NORMAL,49.75,Block IP + Force password reset for all targeted users
SOC-D6CA2B28,2026-05-26 02:23:48,deekshitha,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,16.25,NORMAL,49.75,Block IP + Force password reset for all targeted users
SOC-1389BA08,2026-05-26 02:26:39,deekshitha,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,16.25,NORMAL,49.75,Block IP + Force password reset for all targeted users
SOC-8783F429,2026-05-26 02:55:55,deekshitha,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,16.25,NORMAL,49.75,Block IP + Force password reset for all targeted users
SOC-1BAB7909,2026-05-26 02:35:17,deekshitha,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,16.25,NORMAL,49.75,Block IP + Force password reset for all targeted users
SOC-787A9C49,2026-05-26 02:13:24,deekshitha,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,16.25,NORMAL,49.75,Block IP + Force password reset for all targeted users
SOC-932E4933,2026-05-26 02:26:00,jane.smith,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,16.18,NORMAL,49.71,Block IP + Force password reset for all targeted users
SOC-1C7D6DE8,2026-05-26 02:02:57,jane.smith,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,16.18,NORMAL,49.71,Block IP + Force password reset for all targeted users
SOC-16903214,2026-05-26 02:58:57,jane.smith,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,16.18,NORMAL,49.71,Block IP + Force password reset for all targeted users
SOC-6F23003C,2026-05-26 01:42:20,john.doe,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,1,16.18,NORMAL,49.71,Block IP immediately + Reset user password + Enable MFA
SOC-09B0BBCF,2026-05-26 02:21:42,hr.user,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,4,16.17,NORMAL,49.7,Block IP immediately + Reset user password + Enable MFA
SOC-391908D5,2026-05-26 03:11:41,hr.user,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7,15.93,NORMAL,49.56,Block IP immediately + Reset user password + Enable MFA
SOC-E861C8A0,2026-05-26 02:06:54,jane.smith,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,8,15.87,NORMAL,49.52,Block IP immediately + Reset user password + Enable MFA
SOC-77D3B71F,2026-05-26 01:57:48,deekshitha,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,15.81,NORMAL,49.49,Block IP + Force password reset for all targeted users
SOC-5C470007,2026-05-26 01:58:02,hr.user,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,4,15.82,NORMAL,49.49,Block IP immediately + Reset user password + Enable MFA
SOC-ED3FE8E7,2026-05-26 02:32:52,jane.smith,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,4,15.73,NORMAL,49.44,Block IP immediately + Reset user password + Enable MFA
SOC-351ABAEE,2026-05-26 01:30:13,dev.ops,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,2,15.71,NORMAL,49.43,Block IP immediately + Reset user password + Enable MFA
SOC-1A47B705,2026-05-26 03:11:55,jane.smith,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,5,15.69,NORMAL,49.41,Block IP immediately + Reset user password + Enable MFA
SOC-7E101454,2026-05-26 02:54:32,hr.user,103.21.244.0,CN,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,15.63,NORMAL,49.38,Block IP + Force password reset for all targeted users
SOC-4B98BFCB,2026-05-26 02:34:55,hr.user,45.33.32.156,CN,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,15.63,NORMAL,49.38,Block IP + Force password reset for all targeted users
SOC-520D2A46,2026-05-26 02:03:10,hr.user,185.220.101.45,CN,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1,15.63,NORMAL,49.38,Block IP immediately + Reset user password + Enable MFA
SOC-9AC06757,2026-05-26 02:39:06,hr.user,198.51.100.23,CN,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,15.63,NORMAL,49.38,Block IP + Force password reset for all targeted users
SOC-74271071,2026-05-26 01:18:01,john.doe,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,5,15.54,NORMAL,49.32,Block IP immediately + Reset user password + Enable MFA
SOC-AFAFC180,2026-05-26 01:02:08,hr.user,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,2,15.45,NORMAL,49.27,Block IP immediately + Reset user password + Enable MFA
SOC-9DAA4BCF,2026-05-26 03:07:22,jane.smith,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,6,15.4,NORMAL,49.24,Block IP immediately + Reset user password + Enable MFA
SOC-80FD83F5,2026-05-26 03:40:01,jane.smith,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,6,15.4,NORMAL,49.24,Block IP immediately + Reset user password + Enable MFA
SOC-E652E33D,2026-05-26 02:14:12,dev.ops,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4,15.4,NORMAL,49.24,Block IP immediately + Reset user password + Enable MFA
SOC-8047A97F,2026-05-26 02:20:58,guest,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,7,15.38,NORMAL,49.23,Block IP immediately + Reset user password + Enable MFA
SOC-89FF964D,2026-05-26 03:52:56,jane.smith,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7,15.07,NORMAL,49.04,Block IP immediately + Reset user password + Enable MFA
SOC-68B8C993,2026-05-26 02:07:37,deekshitha,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,2,15.02,NORMAL,49.01,Block IP immediately + Reset user password + Enable MFA
SOC-F6C155C7,2026-05-26 02:50:57,deekshitha,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,2,14.98,NORMAL,48.99,Block IP immediately + Reset user password + Enable MFA
SOC-996903BB,2026-05-26 01:15:43,hr.user,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,7,14.93,NORMAL,48.96,Block IP immediately + Reset user password + Enable MFA
SOC-6A1CB06D,2026-05-26 01:31:42,guest,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,14.8,NORMAL,48.88,Block IP + Force password reset for all targeted users
SOC-F410B800,2026-05-26 01:02:56,guest,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,14.8,NORMAL,48.88,Block IP + Force password reset for all targeted users
SOC-153A5A5C,2026-05-26 01:18:28,guest,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,14.8,NORMAL,48.88,Block IP + Force password reset for all targeted users
SOC-41DAEA99,2026-05-26 00:16:30,hr.user,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,14.79,NORMAL,48.87,Block IP + Force password reset for all targeted users
SOC-B4ADE012,2026-05-26 00:57:42,hr.user,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,1,14.79,NORMAL,48.87,Block IP immediately + Reset user password + Enable MFA
SOC-882C7990,2026-05-26 03:37:52,jane.smith,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,8,14.78,NORMAL,48.87,Block IP immediately + Reset user password + Enable MFA
SOC-C5C91A97,2026-05-26 00:15:57,hr.user,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,14.79,NORMAL,48.87,Block IP + Force password reset for all targeted users
SOC-9E306A0F,2026-05-26 02:37:38,jane.smith,185.220.101.45,RU,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,3,14.6,NORMAL,48.76,Block IP immediately + Reset user password + Enable MFA
SOC-A6D7C02F,2026-05-26 02:24:14,john.doe,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,4,14.39,NORMAL,48.63,Block IP immediately + Reset user password + Enable MFA
SOC-1B20C11B,2026-05-26 03:15:25,deekshitha,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,14.12,NORMAL,48.47,Block IP + Force password reset for all targeted users
SOC-2ACABEE4,2026-05-26 03:10:54,deekshitha,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,14.12,NORMAL,48.47,Block IP + Force password reset for all targeted users
SOC-B79C6202,2026-05-26 03:54:26,deekshitha,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,14.12,NORMAL,48.47,Block IP + Force password reset for all targeted users
SOC-7EB57EA3,2026-05-26 03:51:24,deekshitha,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,14.12,NORMAL,48.47,Block IP + Force password reset for all targeted users
SOC-B512A912,2026-05-26 02:29:54,dev.ops,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,13.94,NORMAL,48.36,Block IP + Force password reset for all targeted users
SOC-10615341,2026-05-26 02:26:54,dev.ops,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,13.94,NORMAL,48.36,Block IP + Force password reset for all targeted users
SOC-EFB15786,2026-05-26 02:19:19,dev.ops,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,13.94,NORMAL,48.36,Block IP + Force password reset for all targeted users
SOC-33D8DA35,2026-05-26 02:29:52,dev.ops,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3,13.9,NORMAL,48.34,Block IP immediately + Reset user password + Enable MFA
SOC-2857FABD,2026-05-26 04:09:38,hr.user,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1,13.87,NORMAL,48.32,Block IP immediately + Reset user password + Enable MFA
SOC-51D9E555,2026-05-26 03:01:37,hr.user,192.0.2.77,RU,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,13.85,NORMAL,48.31,Block IP + Force password reset for all targeted users
SOC-6E7D9863,2026-05-26 04:05:39,hr.user,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,13.82,NORMAL,48.29,Block IP + Force password reset for all targeted users
SOC-1EA16AD4,2026-05-26 04:16:11,hr.user,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,13.82,NORMAL,48.29,Block IP + Force password reset for all targeted users
SOC-CCEC4068,2026-05-26 04:02:40,hr.user,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,13.82,NORMAL,48.29,Block IP + Force password reset for all targeted users
SOC-923CA8F6,2026-05-26 04:30:23,hr.user,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,13.82,NORMAL,48.29,Block IP + Force password reset for all targeted users
SOC-F5E947FF,2026-05-26 03:41:51,jane.smith,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,5,13.77,NORMAL,48.26,Block IP immediately + Reset user password + Enable MFA
SOC-B94392ED,2026-05-26 03:02:24,jane.smith,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,5,13.77,NORMAL,48.26,Block IP immediately + Reset user password + Enable MFA
SOC-3DA64101,2026-05-26 02:41:46,jane.smith,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,9,13.72,NORMAL,48.23,Block IP immediately + Reset user password + Enable MFA
SOC-5FBCC458,2026-05-26 01:50:12,jane.smith,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,2,13.67,NORMAL,48.2,Block IP immediately + Reset user password + Enable MFA
SOC-6D17BF00,2026-05-26 02:32:56,john.doe,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,5,13.5,NORMAL,48.1,Block IP immediately + Reset user password + Enable MFA
SOC-30FF4027,2026-05-26 00:06:09,jane.smith,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,1,13.43,NORMAL,48.06,Block IP immediately + Reset user password + Enable MFA
SOC-9677D69F,2026-05-26 01:52:00,hr.user,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,6,13.44,NORMAL,48.06,Block IP immediately + Reset user password + Enable MFA
SOC-F5A5CFAE,2026-05-26 00:45:29,jane.smith,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,13.43,NORMAL,48.06,Block IP + Force password reset for all targeted users
SOC-32F47B9C,2026-05-26 02:17:46,john.doe,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,7,13.43,NORMAL,48.06,Block IP immediately + Reset user password + Enable MFA
SOC-07826C05,2026-05-26 00:24:00,jane.smith,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,13.43,NORMAL,48.06,Block IP + Force password reset for all targeted users
SOC-1B91F66C,2026-05-26 02:45:00,john.doe,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,6,13.16,NORMAL,47.9,Block IP immediately + Reset user password + Enable MFA
SOC-E430F8C1,2026-05-26 01:31:28,jane.smith,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7,12.98,NORMAL,47.79,Block IP immediately + Reset user password + Enable MFA
SOC-311DB70D,2026-05-26 02:57:32,jane.smith,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,2,12.86,NORMAL,47.72,Block IP immediately + Reset user password + Enable MFA
SOC-CAD5BEC0,2026-05-26 03:25:41,hr.user,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,5,12.82,NORMAL,47.69,Block IP immediately + Reset user password + Enable MFA
SOC-B0CC090A,2026-05-26 03:51:21,hr.user,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,5,12.82,NORMAL,47.69,Block IP immediately + Reset user password + Enable MFA
SOC-90EF078F,2026-05-26 02:41:42,jane.smith,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,5,12.82,NORMAL,47.69,Block IP immediately + Reset user password + Enable MFA
SOC-F85203E5,2026-05-26 01:36:12,guest,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,4,12.59,NORMAL,47.55,Block IP immediately + Reset user password + Enable MFA
SOC-AC5E2C4B,2026-05-26 01:34:36,john.doe,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,1,12.51,NORMAL,47.51,Block IP immediately + Reset user password + Enable MFA
SOC-0D273DAB,2026-05-26 01:17:09,jane.smith,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,6,12.31,NORMAL,47.39,Block IP immediately + Reset user password + Enable MFA
SOC-FB54BEE9,2026-05-26 03:44:21,jane.smith,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3,12.28,NORMAL,47.37,Block IP immediately + Reset user password + Enable MFA
SOC-0CDA28DE,2026-05-26 01:49:35,hr.user,45.33.32.156,RU,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,12.17,NORMAL,47.3,Block IP + Force password reset for all targeted users
SOC-9B55138E,2026-05-26 02:01:07,dev.ops,198.51.100.23,NG,CRITICAL,Known Malicious IP Detected: 198.51.100.23,brute_force,T1110,Brute Force,2,12.09,NORMAL,47.25,Block IP immediately + Reset user password + Enable MFA
SOC-8F414DA4,2026-05-26 03:59:01,jane.smith,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,12.09,NORMAL,47.25,Block IP + Force password reset for all targeted users
SOC-E2B429EE,2026-05-26 02:10:36,guest,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,11.8,NORMAL,47.08,Block IP + Force password reset for all targeted users
SOC-D6A7C023,2026-05-26 02:49:14,hr.user,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,8,11.56,NORMAL,46.94,Block IP immediately + Reset user password + Enable MFA
SOC-D49849AF,2026-05-26 03:14:33,hr.user,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,3,11.33,NORMAL,46.8,Block IP immediately + Reset user password + Enable MFA
SOC-DEA669B5,2026-05-26 03:01:24,hr.user,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,3,11.33,NORMAL,46.8,Block IP immediately + Reset user password + Enable MFA
SOC-127CE536,2026-05-26 01:53:34,jane.smith,185.220.101.45,NG,CRITICAL,Known Malicious IP Detected: 185.220.101.45,brute_force,T1110,Brute Force,3,11.31,NORMAL,46.79,Block IP immediately + Reset user password + Enable MFA
SOC-7ABFB653,2026-05-26 03:08:37,john.doe,198.51.100.23,KP,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,11.27,NORMAL,46.76,Block IP + Force password reset for all targeted users
SOC-9A2C5A67,2026-05-26 03:19:13,john.doe,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,11.27,NORMAL,46.76,Block IP + Force password reset for all targeted users
SOC-392855BC,2026-05-26 03:18:22,john.doe,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,11.27,NORMAL,46.76,Block IP + Force password reset for all targeted users
SOC-A9B2ADE0,2026-05-26 03:17:35,john.doe,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,1,11.27,NORMAL,46.76,Block IP immediately + Reset user password + Enable MFA
SOC-D2D78FB4,2026-05-26 02:37:01,jane.smith,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,4,11.22,NORMAL,46.73,Block IP immediately + Reset user password + Enable MFA
SOC-AD3E66BE,2026-05-26 02:14:21,jane.smith,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,4,11.22,NORMAL,46.73,Block IP immediately + Reset user password + Enable MFA
SOC-39DA2590,2026-05-26 04:02:04,jane.smith,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,10.9,NORMAL,46.54,Block IP + Force password reset for all targeted users
SOC-8BB98706,2026-05-26 04:44:12,jane.smith,103.21.244.0,KP,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,10.9,NORMAL,46.54,Block IP + Force password reset for all targeted users
SOC-BB758790,2026-05-26 04:13:25,jane.smith,192.0.2.77,KP,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,10.9,NORMAL,46.54,Block IP + Force password reset for all targeted users
SOC-7B4177B7,2026-05-26 04:26:25,jane.smith,185.220.101.45,KP,CRITICAL,Known Malicious IP Detected: 185.220.101.45,credential_stuffing,T1110.004,Credential Stuffing,1,10.9,NORMAL,46.54,Block IP + Force password reset for all targeted users
SOC-ED2BDD0B,2026-05-26 04:02:11,jane.smith,45.33.32.156,KP,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,10.9,NORMAL,46.54,Block IP + Force password reset for all targeted users
SOC-01D1957A,2026-05-26 02:07:44,guest,103.21.244.0,NG,CRITICAL,Known Malicious IP Detected: 103.21.244.0,brute_force,T1110,Brute Force,7,10.88,NORMAL,46.53,Block IP immediately + Reset user password + Enable MFA
SOC-F143E4D2,2026-05-26 02:12:33,guest,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,brute_force,T1110,Brute Force,7,10.88,NORMAL,46.53,Block IP immediately + Reset user password + Enable MFA
SOC-969D2522,2026-05-26 01:17:21,hr.user,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,brute_force,T1110,Brute Force,3,10.87,NORMAL,46.52,Block IP immediately + Reset user password + Enable MFA
SOC-4934B54A,2026-05-26 04:07:34,jane.smith,45.33.32.156,NG,CRITICAL,Known Malicious IP Detected: 45.33.32.156,credential_stuffing,T1110.004,Credential Stuffing,1,10.79,NORMAL,46.47,Block IP + Force password reset for all targeted users
SOC-CDF4F94D,2026-05-26 04:56:39,jane.smith,192.0.2.77,NG,CRITICAL,Known Malicious IP Detected: 192.0.2.77,credential_stuffing,T1110.004,Credential Stuffing,1,10.79,NORMAL,46.47,Block IP + Force password reset for all targeted users
SOC-111C944E,2026-05-26 01:07:31,jane.smith,198.51.100.23,RU,CRITICAL,Known Malicious IP Detected: 198.51.100.23,credential_stuffing,T1110.004,Credential Stuffing,1,10.58,NORMAL,46.35,Block IP + Force password reset for all targeted users
SOC-974312AE,2026-05-26 01:19:36,jane.smith,103.21.244.0,RU,CRITICAL,Known Malicious IP Detected: 103.21.244.0,credential_stuffing,T1110.004,Credential Stuffing,1,10.58,NORMAL,46.35,Block IP + Force password reset for all targeted users
